Temperature (°C),Dissolved Oxygen (mg/L),PH,Hardness (ppm),Humidity (%),Density (fish/L),Nitrogen Load (mg/L),ECI,Comfort Category,Substrate_gravel,Substrate_sand,Noise Level_low,Noise Level_medium,Light-Dark Cycle_12/12,Light-Dark Cycle_14/10,Water Flow_low,Water Flow_medium,Thermal-Oxygen Stress
29.193085321096117,5.855579720104331,7.281729240647526,111.67632084391231,46.918160456195594,2.373874302028986,44.693952669355056,45,Medium,True,False,False,True,True,False,False,True,0.3167259959077835
23.309170119844456,7.22160968830778,7.701363987907645,149.61954297005164,63.591771957855535,3.7678091955440354,28.93588429657568,30,Low,False,False,False,False,False,True,True,False,0.0
26.802706785195443,6.234260698836323,7.043068327632378,44.800818923928446,44.669571804500855,2.25802568987424,18.013470609519086,50,Medium,True,False,False,False,True,False,True,False,0.0
26.850290239838902,6.233689498806852,6.447922199801221,134.6479803815256,34.00109925695944,7.11608722109791,11.729598843182496,50,Medium,True,False,True,False,True,False,False,True,0.0
26.98820062927706,6.498651138909628,6.973299663296663,167.28068493838495,53.561796202163045,3.201225202545476,57.47615960672552,60,Medium,False,True,False,True,True,False,True,False,0.0
27.551486792661088,5.411659142903378,7.615198349692586,43.21251382427635,49.913811568896286,6.890832812552818,22.23500511914283,40,Medium,True,False,True,False,False,False,False,False,0.3244622122716912
25.404028376594816,6.400671182389192,8.356008591706212,140.02878128283194,35.48283428157478,3.0444834457601497,31.76177387495681,45,Medium,False,False,False,False,False,True,False,True,0.0
25.51555544906007,6.274397724998038,6.775790796858618,150.18291144383795,46.568059619657284,6.412518606335152,44.743720072702224,15,Low,False,False,False,False,False,False,True,False,0.0
23.14445861670847,5.879471795869625,6.856075444648481,132.39336291388122,62.21061281275048,6.707327888656092,35.271757037598356,15,Low,False,True,False,False,False,False,False,True,0.4647014788784701
26.52857223622535,7.477149977859053,6.839214746055489,120.26603425027483,38.15071380455013,2.8619204870262642,22.720767469363704,55,Medium,False,True,False,False,False,False,True,False,0.0
27.407713756090708,6.286015989543675,7.7491325959221005,66.417360204387,50.892016615399044,6.310281171854111,61.09864629597979,35,Low,True,False,False,True,False,False,False,False,0.0
26.495414952182443,5.885314354556209,7.655761594222624,129.72498883931343,46.538080219613825,5.954991258827278,44.263743429799796,60,Medium,False,True,True,False,True,False,False,False,0.05786866189024241
28.170215517539102,7.819478961173078,7.05681519297845,77.69488646491475,44.41282023712494,3.743958662445766,41.50160171067768,90,High,False,True,True,False,False,True,False,True,0.0
25.194810015124602,6.088374387145926,7.789716185309338,149.80999634463757,36.350910635729406,6.0945299947121505,12.227427525879033,30,Low,False,True,False,False,False,True,True,False,0.0
25.473960325294208,5.913890402893855,7.892993564335728,43.30007119855972,64.96579963914276,5.654247193764862,62.87513464210403,0,Low,False,True,True,False,False,False,True,False,0.131406661556909
25.114153864654075,5.7350170916006435,7.730701484898367,86.94353463953524,60.385638875823545,5.838866241860473,18.168306516375324,40,Medium,False,True,True,False,False,True,True,False,0.4997169937376498
29.163494348655508,5.125983341307856,6.3834649303961575,81.81864736808328,57.9795577735627,4.001341128074997,18.24546367686831,30,Low,True,False,False,True,False,True,True,False,1.8909301017112228
29.97740040391693,6.633585383446228,7.569835980771436,115.76978908854717,51.526857850688664,4.863762089052474,47.53640262288611,45,Medium,False,False,False,False,False,True,False,True,0.0
27.552406621914336,6.053553909311998,7.184843273539018,59.6801858620461,50.86560438586587,5.717539144724961,20.21261414767604,65,Medium,False,False,False,False,True,False,False,False,0.0
27.241673345946705,5.42177415144034,6.6091493907179295,93.19159466458751,47.347087453935394,3.7261618056210817,30.420736118102784,55,Medium,False,True,False,False,False,False,False,False,0.13974177553428546
29.886382637078476,8.118649914975288,7.735453145540556,51.501344034330046,70.55404880521544,3.909432253876459,56.02251878397969,40,Medium,True,False,False,True,True,False,False,True,0.0
25.740421361685993,8.131802858619709,6.931674057559626,75.59651070875215,46.317688924508694,2.5848201999646743,56.825637050314135,55,Medium,False,False,True,False,False,False,False,True,0.0
28.05811939842483,5.847401970244264,7.616098358094978,81.47445850613884,36.98537785727945,5.487677192170937,11.070290377023417,45,Medium,False,False,False,True,False,True,False,True,0.16146693544595336
23.628466854115548,6.14095215278112,7.562404632922123,100.85276789434813,49.03802044692184,5.723395885867942,44.970674453958836,50,Medium,True,False,False,True,True,False,False,False,0.0
29.49601423602711,5.393357600406613,6.516032226243211,127.60388416123737,53.73414688524631,4.589041679834379,37.67829395654734,45,Medium,False,True,True,False,True,False,False,False,1.5141880655627409
26.40923639432769,5.687547966314422,7.568171763609173,98.74110030054467,45.26162340599015,2.916622770893073,23.074495151532833,55,Medium,False,True,False,True,False,True,True,False,0.1845852900197387
26.038646722817294,5.022102830823666,6.947614210131559,144.55917819670069,32.81578421611594,5.12659298778417,59.50393971671297,40,Medium,False,True,False,False,False,True,False,False,0.9401046483353597
27.830645721801297,6.066802358488129,6.366843556094751,63.0914923469603,44.11546178015311,4.280240439510546,17.74195004177701,55,Medium,False,False,False,False,True,False,False,True,0.0
27.341392111944028,5.9644497453525585,7.341302475109808,94.30580386265028,57.66048302314309,2.258991510138801,53.72628605051209,55,Medium,False,True,True,False,False,False,False,True,0.012136576514238074
25.971254696500647,5.03673236738998,7.066874918020214,154.77961364730712,46.26316471223483,2.5917549931329464,63.17803494125404,25,Low,True,False,True,False,False,True,False,False,0.9909570530604974
26.997885539020547,7.465105692840935,7.426434517663271,70.96233787841238,57.81159654486821,3.736114043988431,20.58215707818365,100,High,True,False,True,False,False,True,False,False,0.0
25.862030987176997,5.88627632633237,7.624261165870687,143.53017350946854,57.998669040773656,7.142259102355654,72.00266889516584,0,Low,False,False,False,False,False,True,False,True,0.1294140166581587
27.208710184101584,8.189518240794676,6.975990978807605,106.14109189386774,61.29175304643856,3.44098062279914,21.670911295546357,70,High,False,False,False,False,False,False,False,True,0.0
28.441258263861258,5.873482844311612,7.016727058594134,89.40066119765396,46.7243673129212,4.718928684183383,14.125603375673276,65,Medium,False,True,True,False,False,True,True,False,0.18234389615611077
26.909207211485736,5.593627132636412,6.396238534241916,123.22191760216879,42.925991686983295,5.598040695293013,34.97614051521563,40,Medium,False,False,True,False,False,True,True,False,0.03689572580447736
27.09706810338118,5.914555523423655,7.061320963626144,64.01592389468867,56.29463060388307,5.784988599826165,37.45908790716719,40,Medium,False,False,False,False,True,False,True,False,0.008293933285663446
25.13291297986624,5.846486684470001,7.120976454016366,157.34015143595465,61.12683577727399,4.455055370055856,48.70551813187183,40,Medium,False,False,False,True,False,False,True,False,0.286622718843759
28.154164361000433,5.190915379523085,7.3287045973876745,63.25972654142557,52.931594946540706,2.5834731065617724,31.22611566664821,50,Medium,False,False,False,True,False,True,True,False,0.933816633988016
27.06103902192496,7.2910142183871,7.866745923571151,108.11959744044572,63.362610691803845,5.14780140561738,18.050300850419646,60,Medium,False,True,False,True,True,False,False,True,0.0
27.76832919236535,7.7690209490716065,6.6460781543016765,92.9770410879051,38.20755348222827,2.26332220889953,59.50541211278259,45,Medium,False,True,False,False,False,True,False,True,0.0
26.062391756854996,7.956303437253581,8.042288297364422,82.234300049678,44.1003352251707,3.119787404713324,59.6498802343193,55,Medium,False,True,False,True,False,True,True,False,0.0
29.286548021575623,4.987290732129847,7.840116430218173,127.92899935089457,65.30082230241314,3.950076444312075,63.621928153089016,0,Low,True,False,False,False,False,True,False,False,2.3156083728797956
27.221944457214658,6.81723320598017,6.381992648317418,53.75197288350906,43.141845955864284,5.501803244127904,66.40207405971115,5,Low,False,False,False,False,True,False,True,False,0.0
25.400833699690928,6.986378704819458,6.387978688802217,89.67704166940081,53.040469509236196,5.6739266300588,15.384630108833699,25,Low,False,False,False,False,False,False,True,False,0.0
28.843698308280885,5.047592878311465,6.952274211740054,60.51066720827199,61.721553022438876,5.489788491379362,18.70054855929717,50,Medium,False,False,False,True,False,False,False,False,1.7559513990518187
25.059045721743438,5.244831834859577,6.95989854103314,157.01147677954677,36.42844961759972,6.235271245307357,44.20853437045961,35,Low,False,True,True,False,False,False,False,False,1.465746880932463
25.79676528402112,6.468318876866663,7.571660514788139,51.83754242373617,45.44533859339108,4.893988087361625,47.1398241822047,75,High,False,False,True,False,False,True,False,True,0.0
27.025006984140152,6.790191482183196,6.370865573403047,44.7653661867796,43.153220472682946,5.5818271268667585,17.181977622635863,35,Low,False,False,False,False,True,False,False,True,0.0
25.152652208924035,5.290252453259186,6.673139343098323,112.99409295591015,56.03495478888773,3.941355770168118,32.39241333507385,65,Medium,True,False,False,True,False,True,False,False,1.3111505626932272
29.53791277449514,6.713957011477906,7.455825784781422,42.47254116762835,52.82092443254368,2.7990058747574063,44.61554600727623,55,Medium,True,False,True,False,False,True,False,True,0.0
29.261469859434566,6.359819218023196,6.555847878247607,84.43771690461735,40.25061218125343,6.19948026988601,56.91923637801959,0,Low,False,True,False,False,True,False,True,False,0.0
27.67156004495641,5.519709418332695,6.666470105515135,142.5761578288563,41.22363963752864,4.454268608365674,27.523040442862683,70,High,False,True,True,False,True,False,False,True,0.3225439646166361
26.866692003880317,7.472879515562034,6.0636199809226285,129.68036197166217,38.36248621329613,4.6849865954548395,37.71803262273995,70,High,False,True,True,False,True,False,False,True,0.0
29.345166220639687,6.7088711083841535,7.313036652612267,98.96492845939594,45.294934016812746,4.032531947558454,64.82573894719347,40,Medium,False,False,True,False,False,True,False,False,0.0
25.251060208356527,7.299989316891026,6.5518325173434855,46.612520171753616,54.7295965622848,3.840562098325757,66.25514810302424,30,Low,False,False,True,False,False,False,False,False,0.0
23.941529961395112,7.404094118148544,7.317898025620392,109.67170434226934,37.278575182887636,5.41337887917729,33.25785332747192,35,Low,False,True,False,False,False,True,True,False,0.0
28.562734328309848,6.853030090804182,6.3933457373327505,96.20810659677205,38.32807829221565,4.898668717685924,30.52915242623914,50,Medium,False,True,False,False,False,True,False,False,0.0
27.500026859862217,8.38197999177843,8.049460036561609,83.27165564391598,60.976460259354354,4.134116368664194,11.4113080768395,40,Medium,False,False,False,False,False,False,True,False,0.0
24.76366973296888,5.5996133987410115,6.953016568342497,124.67677804746815,56.83230089767482,5.755942603301827,23.21190242652028,45,Medium,False,True,True,False,True,False,False,False,0.8953966749091968
28.141552613279142,7.316532099943041,7.598089856736402,93.38081828786375,55.333298206664466,5.606188987797195,44.11034120918996,50,Medium,True,False,False,False,False,False,False,False,0.0
28.236328583539976,7.6884319002760035,7.074514576925269,131.5653989669127,45.36857264581207,4.049693210481348,43.592406552087475,85,High,True,False,False,True,True,False,False,True,0.0
24.371694234854957,6.310164395335293,6.494216998963801,125.04607569809566,46.30671996900043,6.142795176087075,74.56008342182402,0,Low,True,False,True,False,True,False,True,False,0.0
28.060171373078724,6.777428937107965,6.6981448898212115,151.7497519503067,46.86833840871498,3.9223598155293358,11.327246878072314,65,Medium,False,False,True,False,False,True,False,False,0.0
27.179595317873098,5.445381716798441,7.802033062700717,114.63280079081657,54.438863609755835,5.210589817915558,32.30043333182542,50,Medium,True,False,False,True,True,False,False,True,0.09960684686981558
25.543932009307547,7.52866872115229,6.530670146677412,46.510456582463476,53.774003107774995,5.475919414931404,20.595168976564075,60,Medium,False,True,True,False,False,True,False,False,0.0
27.158981285779213,4.9172803756714005,7.183822586229304,147.17702658974392,49.55001368636292,3.575832930282851,35.65954328250927,50,Medium,False,True,False,False,False,False,False,False,0.17213215801414672
27.189536983612694,5.687330257788846,8.477782313640825,73.68957913712129,45.52098222720095,2.5644073048612586,22.16475981732006,45,Medium,False,False,True,False,False,False,False,False,0.059262479805660795
27.429857120469705,6.587132720285135,6.4923915908872045,54.53791140099357,38.20674024210872,2.663216197326838,50.3097117214581,20,Low,True,False,False,False,False,False,True,False,0.0
28.02139849242838,6.914036045357714,7.537797043432695,112.90517117147658,50.861814476332256,2.4026115098439376,22.395915473304267,45,Medium,False,False,False,False,False,False,False,False,0.0
26.812413494841525,7.286379361946058,6.810934179562864,127.6420970890738,47.3967591043398,2.123120363741037,30.911809895999927,75,High,False,True,False,False,False,True,False,True,0.0
27.53178901638794,7.743455552066061,7.259145121094146,70.32742682049204,53.1287620223458,3.3371574569527693,21.7508915602217,95,High,False,True,False,True,False,False,False,True,0.0
26.628111816503175,7.0920217992800545,6.750469311705067,42.48681777671035,44.414417063975975,5.523281012616558,67.26477701224027,15,Low,False,False,False,False,True,False,False,False,0.0
27.56202201780032,7.159422727786476,6.849694845129766,91.95726774328871,46.946895275319875,2.8343133559513993,66.0263809307109,50,Medium,False,False,True,False,False,False,False,False,0.0
29.247328422363687,5.521999339575316,7.38763457112184,109.4159460835702,48.70025740410767,3.4625867195917555,14.271227094805377,40,Medium,False,False,True,False,True,False,True,False,1.0742244700810044
26.080310142438385,5.9819903419741856,7.081724855344081,139.4813609091689,36.44393378059063,4.640480734557229,34.93276793518485,55,Medium,False,True,False,False,False,True,True,False,0.016563299824494677
27.243477012467824,5.4024404691720855,7.261638363802373,92.0650262639082,55.213968530397906,5.941725022671697,67.97758339338914,30,Low,False,False,False,True,False,True,True,False,0.1454920093376555
26.711445830657787,5.256777743220838,8.138525614351595,164.66053919144065,33.92273378019229,4.1608551207230065,62.767134311654615,15,Low,True,False,False,True,True,False,False,False,0.21445988094155571
26.316670409732797,6.496318652651412,6.648828592331092,88.71198207915134,46.10807578431533,3.350442413311517,27.912905239204516,80,High,False,False,False,True,True,False,False,True,0.0
27.321409954499444,6.713956287514983,6.7230330044151785,123.33608084559984,65.43842161577449,5.874793662948626,40.76679490636334,65,Medium,True,False,False,True,False,True,True,False,0.0
25.56117022933397,5.512416805981658,6.434005347017677,117.35296263118649,65.05247668976716,5.297767143768739,32.343038938356926,35,Low,True,False,False,True,False,False,False,False,0.7015492152300205
26.025951068355635,6.99786522609861,7.891583402828462,89.22867159737189,41.38062314901923,3.4632629086338445,27.401042063508193,75,High,False,True,False,True,True,False,False,True,0.0
25.60832208867726,4.999726793547987,6.843115977415849,39.749016141394456,43.515406401601915,2.922207609940153,11.567499456762635,40,Medium,False,True,True,False,False,True,False,False,1.3920581267072383
28.574199238544953,6.913968778782102,6.639678017354957,116.62170601435709,49.89620033571449,3.067478757356871,38.82497941496386,65,Medium,True,False,False,False,False,True,False,False,0.0
27.5309005077164,5.243954289353057,7.266338311617106,87.5714758633772,46.78207346523597,4.907059311847292,26.26330738257721,55,Medium,True,False,False,False,True,False,True,False,0.4013850516392683
28.131056264261673,5.259793377952681,7.250060215170194,165.61509096861082,49.93587840493181,3.0084069073788084,47.882499273764296,55,Medium,False,False,True,False,True,False,False,True,0.8372153367145929
26.256601422414516,5.3282412962792955,7.0401187724426135,143.65544709923836,45.05177526665901,5.372859697388751,61.110564967533634,20,Low,False,True,False,False,False,True,True,False,0.4993844648266405
28.702705012655937,6.891783621773002,7.2997761571479645,60.951443036380475,59.29820706241924,6.162171002994436,19.441622612918636,65,Medium,False,True,True,False,True,False,False,False,0.0
23.91766820380127,6.587553510587735,6.562481118569627,140.69173428817066,60.115328086546384,4.566106185041547,64.13157997952054,25,Low,False,True,False,True,True,False,False,True,0.0
24.445830708837264,7.4348802322676315,6.9010869992638435,43.153837177642025,44.87472032082924,4.132012221289135,15.033022613858646,35,Low,True,False,False,False,True,False,True,False,0.0
25.146440819711938,6.041807361893785,7.571122109934129,151.7667263594799,60.59930352630038,3.6500784089539744,29.194373470982793,50,Medium,False,True,False,True,False,False,True,False,0.0
27.275076417019346,6.957179269207793,6.324614601544553,131.71328793691438,35.79665219744569,4.204525861284134,20.570808223800782,60,Medium,True,False,False,True,False,False,True,False,0.0
27.254970862938258,7.060735280245652,7.264591898652361,116.7670512890433,42.99148611391507,6.584294360800492,17.813265974464947,75,High,False,True,False,True,True,False,False,False,0.0
27.939825508086187,6.418647902598496,7.033990588301734,105.73702918427074,63.89320592242043,7.120394995456646,71.78782608382195,25,Low,False,True,False,False,True,False,False,False,0.0
26.134254069945055,6.305286216747938,6.4641061392067725,60.879796289438424,59.52081243500724,6.468768027660372,31.532510991963466,25,Low,False,False,False,False,False,False,True,False,0.0
25.356428266248876,4.990222148309525,6.648828860606125,138.1740140239195,48.132382070850085,6.365734650170817,13.878504087884904,25,Low,False,True,False,True,True,False,False,False,1.659642334406399
28.474882661185436,6.159375248181609,6.970848092258736,61.64096549180153,34.37054907582061,4.09147573716881,43.496207945531964,70,High,False,True,False,True,True,False,True,False,0.0
27.175302621864713,6.631626480654901,7.533688892982193,54.492906938813555,37.72331714807007,3.755659952291239,15.740326915338732,85,High,False,True,True,False,False,True,False,True,0.0
27.35099622306376,6.8166750087881525,7.281149543058206,156.40136993312186,37.979441730932514,2.7738082114782086,30.63356776489773,55,Medium,True,False,False,False,False,False,False,False,0.0
25.47490195427768,8.12530039472364,6.61724205867909,99.487910995087,58.60152588739649,1.9490530884273838,43.08043547389124,55,Medium,True,False,True,False,True,False,False,True,0.0
28.137686510754282,6.828348264935565,7.420760784469893,149.0052786082229,50.09979353781827,2.0360223790362073,68.00365921704055,45,Medium,False,True,False,True,False,False,False,True,0.0
26.479877028349897,6.098587209327769,7.429126526101905,147.96774501759262,37.48521567884707,1.9410901509592362,59.895643541439014,50,Medium,False,False,False,True,True,False,False,True,0.0
28.189417149562818,7.401441248785538,6.891548362679503,55.084730145682656,49.16399595315657,4.933705877491546,52.95495094719556,70,High,False,False,True,False,False,True,False,True,0.0
25.870942299277434,5.230222898371248,7.221059639950884,126.21518662881267,37.90633774629056,2.4133615764755567,40.681430514763534,50,Medium,False,False,False,True,True,False,False,False,0.8691227644338395
28.092967942836804,5.765665256575625,7.69321124667691,37.46081791136851,37.726886430575306,2.9974523168658647,10.87100163528644,10,Low,False,True,False,False,False,False,True,False,0.2561203624557294
28.48881895752471,5.318354932797599,6.925646589338345,108.64914709951408,53.78939612122254,6.322573444569622,37.512678720253454,40,Medium,False,True,True,False,False,False,True,False,1.0148460983541392
24.841322782152645,4.727812363345119,6.506804207382986,127.42744225859359,50.40682059814415,3.2696633083828193,61.56205218148137,0,Low,False,True,False,True,False,False,False,False,2.7462424680739614
27.280990856429053,5.249367000714569,6.278177248867321,44.39885959213434,43.299025009416304,3.903642524292657,41.08702455007459,40,Medium,False,True,False,True,True,False,True,False,0.210921009333122
29.54774262263794,6.856905894825036,7.345056936454481,40.89230418849891,64.85054750516309,2.6061517809982426,50.385515140145806,20,Low,False,False,False,True,False,True,True,False,0.0
28.113665631769962,7.536217719043558,7.282645386937395,119.59676895596569,48.58961862747262,5.737656684819343,27.81504299856308,75,High,False,True,False,True,False,False,False,True,0.0
28.127419742261928,5.434109013082907,7.781049985615096,117.56265491789397,63.50178991927143,5.804482153164619,61.16866687640066,0,Low,False,True,False,False,True,False,False,False,0.6379966706184176
27.20817590183587,6.813601498762537,6.107044109170348,98.72360905017109,50.94177994679324,4.492064723177833,11.10590442293708,60,Medium,False,True,False,False,False,False,False,False,0.0
